mtid_vf;periode;vannprod;vannegetnett;vann_mottatt;max_vann_pers;max_vann_dogn;beredsk_oppd;beredsk_ovelse;boliger;helseinst;skoler;nmindustri;hyttercamp;gardsbruk;fiskemottak;ant_fastboende;ant_personer_max;ant_husstander;ant_hytter;forbr_fast_bosetting;forbr_fritidsboliger;forbr_industri;forbr_tjytende;forbr_primnaering;forbr_annet;forbr_lekkasje;vannuttak;noedvann_inngaar_alt_kilde
Z0805150938508520159EAUKG;2015;6415.0;6415.0;0.0;70.0;2.0;ja;nei;ja;nei;nei;nei;nei;nei;nei;34;70;28;5;;;;;;;;6415.0;
Z0805150938508520159EAUKG;2016;6340.0;6340.0;0.0;70.0;2.0;ja;ja;ja;nei;nei;nei;nei;nei;nei;34;70;28;5;;;;;;;;6340.0;
Z0805150938508520159EAUKG;2017;4775.0;4775.0;0.0;70.0;5.0;ja;ja;ja;nei;nei;nei;nei;nei;nei;34;70;28;5;;;;;;;;4775.0;
Z0805150938508520159EAUKG;2018;4610.0;4610.0;0.0;70.0;5.0;ja;nei;ja;nei;nei;nei;nei;nei;nei;34;70;28;5;;;;;;;;4610.0;
Z0805150938508520159EAUKG;2019;4720.0;4720.0;0.0;70.0;5.0;ja;nei;ja;nei;nei;nei;nei;nei;nei;34;70;28;5;;;;;;;;4720.0;ja
Z0805150938508520159EAUKG;2020;3285.0;3285.0;0.0;70.0;5.0;ja;nei;ja;nei;nei;nei;nei;nei;nei;34;70;28;5;;;;;;;;3285.0;ja
Z0805150938508520159EAUKG;2023;3285.0;3285.0;0.0;70.0;5.0;ja;nei;ja;nei;nei;nei;nei;nei;nei;34;70;28;5;;;;;;;;3285.0;ja
Z0805200844241360153DRZLF;2009;200.0;;;;;nei;nei;nei;nei;nei;ja;ja;nei;nei;0;85;0;1;;;;;;;;200.0;
Z0805200855496520153KSATP;2011;2000.0;2000.0;;;;nei;nei;nei;nei;nei;ja;ja;nei;nei;0;100;0;1;;;;;;;;2000.0;
Z0805200855496520153KSATP;2019;30.0;30.0;0.0;0.0;0.0;ja;ja;nei;nei;nei;ja;ja;nei;nei;0;100;0;1;;;;;;;;30.0;nei
Z0805200953597270107CUBJO;2008;17000.0;17000.0;;;;nei;nei;ja;nei;nei;ja;ja;ja;nei;92;100;37;2;;;;;;;;17000.0;
Z0805201006033590107OSBUK;2009;2245.0;2245.0;;;;nei;nei;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;2245.0;
Z0805201006033590107OSBUK;2010;2245.0;2245.0;;;;nei;nei;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;2245.0;
Z0805201006033590107OSBUK;2011;2245.0;2245.0;0.0;;;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;2245.0;
Z0805201006033590107OSBUK;2012;2245.0;2245.0;;;;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;2245.0;
Z0805201006033590107OSBUK;2013;2245.0;2245.0;;;;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;2245.0;
Z0805201006033590107OSBUK;2014;5000.0;5000.0;;;;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;5000.0;
Z0805201006033590107OSBUK;2016;5000.0;5000.0;0.0;;;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;5000.0;
Z0805201006033590107OSBUK;2017;5000.0;5000.0;0.0;;;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;5000.0;
Z0805201006033590107OSBUK;2018;5000.0;5000.0;0.0;;;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;5000.0;
Z0805201006033590107OSBUK;2019;5000.0;5000.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;5000.0;nei
Z0805201006033590107OSBUK;2020;5000.0;5000.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;5000.0;nei
Z0805201006033590107OSBUK;2021;6000.0;6000.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;6000.0;nei
Z0805201006033590107OSBUK;2022;3474.0;3474.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;3474.0;nei
Z0805201006033590107OSBUK;2023;5157.0;5157.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;5157.0;nei
Z0805201006033590107OSBUK;2024;11665.0;11665.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;11665.0;nei
Z0805201006033590107OSBUK;2025;11023.0;11203.0;0.0;100.0;20.0;ja;ja;ja;nei;nei;ja;ja;ja;ja;22;82;15;11;;;;;;;;11023.0;ja
Z0805201016463790153YVUEI;2011;1524.0;1524.0;;;;nei;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;1524.0;
Z0805201016463790153YVUEI;2012;1386.0;1386.0;;;;nei;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;1386.0;
Z0805210943136090125UZNVH;2009;32042.0;32042.0;;;;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;32042.0;
Z0805210943136090125UZNVH;2010;3107.0;3107.0;;;;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;3107.0;
Z0805210943136090125UZNVH;2011;8791.0;8791.0;0.0;;;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;8791.0;
Z0805210943136090125UZNVH;2012;9574.0;9574.0;;;;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;9574.0;
Z0805210943136090125UZNVH;2013;21939.0;21939.0;;;;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;21939.0;
Z0805210943136090125UZNVH;2014;9883.0;9883.0;;;;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;9883.0;
Z0805210943136090125UZNVH;2015;3760.0;3760.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;3760.0;
Z0805210943136090125UZNVH;2017;3760.0;3760.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;3760.0;
Z0805210943136090125UZNVH;2018;16152.0;16152.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;16152.0;
Z0805210943136090125UZNVH;2019;16152.0;16152.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;16152.0;nei
Z0805210943136090125UZNVH;2020;18800.0;18800.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;18800.0;nei
Z0805210943136090125UZNVH;2021;26280.0;26280.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;195496.0;nei
Z0805210943136090125UZNVH;2022;14394.0;14394.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;195496.0;nei
Z0805210943136090125UZNVH;2023;14394.0;14394.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;195496.0;nei
Z0805210943136090125UZNVH;2024;15874.0;15874.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;200;0;0;;;;;;;;201938.0;nei
Z0805231048050700173VMLNB;2009;1600.0;1600.0;0.0;;;ja;nei;ja;nei;nei;nei;nei;ja;nei;6;230;2;56;;;;;;;;1600.0;
Z0805231048050700173VMLNB;2010;1097.0;1097.0;0.0;;;ja;nei;ja;nei;nei;nei;nei;ja;nei;6;230;2;56;;;;;;;;1097.0;
Z0805231048050700173VMLNB;2011;1097.0;1097.0;0.0;;;ja;nei;ja;nei;nei;nei;nei;ja;nei;6;230;2;56;;;;;;;;1097.0;
Z0805231048050700173VMLNB;2012;3584.0;3584.0;0.0;;;ja;nei;ja;nei;nei;nei;nei;ja;nei;6;230;2;56;;;;;;;;3584.0;
Z0805231053599020173UKRXR;2009;35.0;;;;;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;80;0;27;;;;;;;;35.0;
Z0805231053599020173UKRXR;2010;35.0;35.0;;;;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;80;0;27;;;;;;;;35.0;
Z0805231053599020173UKRXR;2011;35.0;35.0;0.0;;;ja;nei;nei;nei;nei;nei;nei;nei;nei;0;80;0;27;;;;;;;;35.0;
Z0805231053599020173UKRXR;2012;35.0;35.0;;;;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;80;0;27;;;;;;;;35.0;
Z0805231322357140178PLYVM;2009;19115.0;19115.0;0.0;;;nei;nei;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;;;;;;;;19115.0;
Z0805231322357140178PLYVM;2010;15172.0;15172.0;;;;nei;nei;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;;;;;;;;15172.0;
Z0805231322357140178PLYVM;2011;11697.0;11697.0;0.0;;;nei;nei;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;;;;;;;;11697.0;
Z0805231322357140178PLYVM;2012;11304.0;11304.0;0.0;;;ja;nei;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;76.0;0.0;0.0;10.0;4.0;2.0;10.0;11304.0;
Z0805231322357140178PLYVM;2013;11916.0;11916.0;0.0;;;ja;nei;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;73.0;0.0;0.0;9.0;4.0;2.0;12.0;11916.0;
Z0805231322357140178PLYVM;2014;13690.0;13690.0;;;;ja;ja;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;74.0;0.0;0.0;9.0;3.0;2.0;12.0;13690.0;
Z0805231322357140178PLYVM;2015;14708.0;14708.0;0.0;;;ja;nei;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;70.0;0.0;0.0;9.0;3.0;3.0;15.0;14708.0;
Z0805231322357140178PLYVM;2016;16870.0;16870.0;0.0;;;ja;nei;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;70.0;0.0;0.0;9.0;3.0;3.0;15.0;16870.0;
Z0805231322357140178PLYVM;2017;15030.0;15030.0;0.0;;;ja;nei;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;70.0;0.0;0.0;9.0;3.0;3.0;15.0;15030.0;
Z0805231322357140178PLYVM;2018;11684.0;11684.0;0.0;200.0;365.0;ja;nei;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;70.0;0.0;0.0;9.0;3.0;3.0;15.0;11684.0;
Z0805231322357140178PLYVM;2019;9942.0;9942.0;0.0;200.0;365.0;ja;ja;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;70.0;0.0;0.0;9.0;3.0;3.0;15.0;9942.0;ja
Z0805231322357140178PLYVM;2020;12165.0;12165.0;0.0;200.0;365.0;nei;ja;ja;nei;ja;nei;ja;ja;nei;200;220;77;0;70.0;0.0;0.0;9.0;3.0;3.0;15.0;12165.0;ja
Z0805231402199640184DZEYB;2009;304022.0;304022.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;;;;;;;;304022.0;
Z0805231402199640184DZEYB;2010;275000.0;275000.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;;;;;;;;275000.0;
Z0805231402199640184DZEYB;2011;280000.0;280000.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;;;;;;;;280000.0;
Z0805231402199640184DZEYB;2012;275500.0;275500.0;;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;75.0;1.0;19.0;;5.0;;;275500.0;
Z0805231402199640184DZEYB;2013;327640.0;327640.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;70.0;1.0;19.0;;5.0;;5.0;327640.0;
Z0805231402199640184DZEYB;2014;315314.0;315314.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;;;;;;;;315314.0;
Z0805231402199640184DZEYB;2015;319069.0;319069.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;70.0;2.0;18.0;0.0;5.0;0.0;5.0;319069.0;
Z0805231402199640184DZEYB;2016;325530.0;325530.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;70.0;2.0;18.0;0.0;5.0;0.0;5.0;325530.0;
Z0805231402199640184DZEYB;2017;347345.0;347345.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;65.0;2.0;18.0;0.0;5.0;0.0;10.0;347345.0;
Z0805231402199640184DZEYB;2018;335375.0;335375.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;65.0;2.0;18.0;0.0;5.0;0.0;10.0;335375.0;
Z0805231402199640184DZEYB;2020;308793.0;308793.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;65.0;2.0;18.0;0.0;5.0;0.0;10.0;308793.0;nei
Z0805231402199640184DZEYB;2021;320348.0;320348.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;65.0;2.0;18.0;0.0;5.0;0.0;10.0;320348.0;nei
Z0805231402199640184DZEYB;2022;345492.0;345492.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;65.0;2.0;18.0;0.0;5.0;0.0;10.0;345492.0;nei
Z0805231402199640184DZEYB;2023;347923.0;347923.0;0.0;;;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;65.0;2.0;18.0;0.0;5.0;0.0;10.0;347923.0;nei
Z0805231402199640184DZEYB;2024;327699.0;327699.0;0.0;100.0;7.0;nei;nei;ja;nei;ja;ja;ja;ja;nei;1500;1650;575;20;65.0;2.0;18.0;0.0;5.0;0.0;10.0;327699.0;ja
Z0805260752535490176KZPUZ;2008;871345.0;;;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;;;;;;;;871345.0;
Z0805260752535490176KZPUZ;2009;979330.0;971330.0;;;;nei;ja;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;30.0;;30.0;;5.0;5.0;30.0;979330.0;
Z0805260752535490176KZPUZ;2010;1152909.0;1152909.0;;;;nei;ja;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;30.0;0.0;30.0;0.0;5.0;5.0;30.0;1152909.0;
Z0805260752535490176KZPUZ;2011;1008752.0;1008752.0;0.0;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;30.0;0.0;25.0;5.0;5.0;5.0;30.0;1008752.0;
Z0805260752535490176KZPUZ;2012;1098250.0;1098250.0;0.0;;;ja;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;30.0;0.0;25.0;5.0;5.0;5.0;30.0;1098250.0;
Z0805260752535490176KZPUZ;2013;919444.0;919444.0;0.0;200.0;365.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;75.0;3.0;17.0;;;;5.0;919444.0;
Z0805260752535490176KZPUZ;2014;801759.0;801759.0;0.0;0.0;0.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;19.0;0.0;5.0;0.0;0.0;5.0;67.0;801759.0;
Z0805260752535490176KZPUZ;2015;754127.0;754127.0;0.0;4130.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;19.0;2.0;5.0;6.0;2.0;0.0;66.0;754127.0;
Z0805260752535490176KZPUZ;2016;549898.0;549898.0;0.0;4130.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;56.0;2.0;5.0;6.0;2.0;0.0;29.0;549898.0;
Z0805260752535490176KZPUZ;2017;1020182.0;102012.0;0.0;4130.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;24.0;2.0;5.0;6.0;2.0;4.0;57.0;1020182.0;
Z0805260752535490176KZPUZ;2020;768468.0;768468.0;41255.0;4153.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;24.0;4.0;5.0;6.0;3.0;10.0;48.0;768468.0;ja
Z0805260752535490176KZPUZ;2021;796962.0;796962.0;410986.0;4153.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;24.0;4.0;5.0;6.0;3.0;10.0;48.0;796962.0;ja
Z0805260752535490176KZPUZ;2022;646816.0;646816.0;357042.0;4153.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;24.0;4.0;5.0;6.0;3.0;10.0;48.0;646816.0;ja
Z0805260752535490176KZPUZ;2023;669726.0;669726.0;314319.0;100.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;24.0;4.0;5.0;6.0;3.0;10.0;48.0;669726.0;ja
Z0805260752535490176KZPUZ;2024;697979.0;697979.0;366510.0;100.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;12.0;4.0;4.0;5.0;3.0;9.0;63.0;697979.0;ja
Z0805260752535490176KZPUZ;2025;7213225.0;721325.0;359177.0;100.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;3120;4130;1200;0;12.0;4.0;4.0;5.0;3.0;9.0;63.0;721325.0;ja
Z0805260753383320176WSJOI;2008;17557.0;;;;;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;17557.0;
Z0805260753383320176WSJOI;2009;12818.0;12818.0;0.0;;;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;12818.0;
Z0805260753383320176WSJOI;2010;18731.0;18731.0;0.0;;;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;18731.0;
Z0805260753383320176WSJOI;2011;16127.0;16127.0;0.0;;;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;16127.0;
Z0805260753383320176WSJOI;2012;13186.0;13186.0;0.0;;;ja;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;13186.0;
Z0805260753383320176WSJOI;2013;13602.0;13602.0;0.0;;;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;13602.0;
Z0805260753383320176WSJOI;2014;16848.0;16848.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;16848.0;
Z0805260753383320176WSJOI;2015;24256.0;24256.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;24256.0;
Z0805260753383320176WSJOI;2016;21395.0;21395.0;0.0;0.0;0.0;nei;ja;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;21395.0;
Z0805260753383320176WSJOI;2017;25962.0;25962.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;25962.0;
Z0805260753383320176WSJOI;2019;22591.0;22591.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;22591.0;ja
Z0805260753383320176WSJOI;2020;21009.0;21009.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;21009.0;ja
Z0805260753383320176WSJOI;2021;25612.0;25612.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;25612.0;ja
Z0805260753383320176WSJOI;2022;25470.0;25470.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;25470.0;ja
Z0805260753383320176WSJOI;2023;27142.0;27142.0;0.0;0.0;0.0;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;27142.0;ja
Z0805260753383320176WSJOI;2024;18478.0;18478.0;0.0;100.0;2.0;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;18478.0;ja
Z0805260753383320176WSJOI;2025;15470.0;15470.0;0.0;100.0;2.0;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;800;0;116;;;;;;;;15470.0;ja
Z0805261433533320172MABZY;2009;7384.0;7384.0;;;;nei;nei;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;;;;;;;;7384.0;
Z0805261433533320172MABZY;2010;7765.0;7765.0;;;;ja;nei;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;;;;;;;;7765.0;
Z0805261433533320172MABZY;2011;8395.0;8395.0;;;;ja;ja;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;;;;;;;;8395.0;
Z0805261433533320172MABZY;2012;7553.0;7553.0;;;;ja;ja;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;75.0;25.0;;;;;;7553.0;
Z0805261433533320172MABZY;2013;7522.0;7522.0;;;;ja;ja;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;70.0;25.0;4.0;;;;1.0;7522.0;
Z0805261433533320172MABZY;2014;8100.0;8100.0;;;;ja;ja;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;75.0;20.0;5.0;;;;;8100.0;
Z0805261433533320172MABZY;2015;7865.0;7865.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;80.0;20.0;0.0;0.0;0.0;0.0;0.0;7865.0;
Z0805261433533320172MABZY;2016;8274.0;8274.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;80.0;20.0;0.0;0.0;0.0;0.0;0.0;8274.0;
Z0805261433533320172MABZY;2017;8350.0;8350.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;80.0;20.0;0.0;0.0;0.0;0.0;0.0;8350.0;
Z0805261433533320172MABZY;2018;6536.0;6536.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;80.0;20.0;0.0;0.0;0.0;0.0;0.0;6536.0;
Z0805261433533320172MABZY;2019;5650.0;5650.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;70.0;30.0;0.0;0.0;0.0;0.0;0.0;5650.0;nei
Z0805261433533320172MABZY;2020;5650.0;5650.0;0.0;0.0;0.0;ja;ja;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;70.0;30.0;0.0;0.0;0.0;0.0;0.0;5650.0;nei
Z0805261433533320172MABZY;2021;9000.0;9000.0;0.0;;;ja;nei;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;64.0;30.0;2.0;0.0;2.0;1.0;1.0;9000.0;ja
Z0805261433533320172MABZY;2022;8335.0;8715.0;0.0;;;nei;nei;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;64.0;30.0;2.0;0.0;2.0;1.0;1.0;8744.0;ja
Z0805261433533320172MABZY;2023;10015.0;10015.0;0.0;0.0;0.0;nei;nei;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;64.0;30.0;2.0;0.0;2.0;1.0;1.0;10015.0;ja
Z0805261433533320172MABZY;2025;7305.0;7305.0;0.0;0.0;0.0;nei;nei;ja;nei;nei;ja;ja;nei;nei;80;300;24;52;64.0;30.0;2.0;0.0;2.0;1.0;1.0;7305.0;ja
Z0805291301571990175ZMBOO;2009;300.0;300.0;0.0;;;ja;nei;nei;nei;nei;ja;ja;nei;nei;0;180;0;48;;;;;;;;300.0;
Z0805291301571990175ZMBOO;2010;300.0;300.0;;;;nei;nei;nei;nei;nei;ja;ja;nei;nei;0;180;0;48;;;;;;;;300.0;
Z0805291346349050113QDOEG;2010;735.0;735.0;;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;172;0;43;;;;;;;;735.0;
Z0805300922060270171LYPPL;2008;1651.0;;;;;nei;nei;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;1651.0;
Z0805300922060270171LYPPL;2009;1650.0;1650.0;;;;ja;nei;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;1650.0;
Z0805300922060270171LYPPL;2010;0.0;1702.0;;;;ja;nei;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;1702.0;
Z0805300922060270171LYPPL;2011;1770.0;1770.0;0.0;;;ja;nei;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;1770.0;
Z0805300922060270171LYPPL;2012;1169.0;1169.0;0.0;;;ja;nei;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;1169.0;
Z0805300922060270171LYPPL;2013;973.0;973.0;0.0;;;ja;nei;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;973.0;
Z0805300922060270171LYPPL;2014;1009.0;1009.0;;;;ja;ja;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;1009.0;
Z0805300922060270171LYPPL;2015;1028.0;1028.0;0.0;;;ja;ja;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;1028.0;
Z0805300922060270171LYPPL;2016;514.0;514.0;0.0;;;ja;ja;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;514.0;
Z0805300922060270171LYPPL;2017;514.0;514.0;0.0;;;ja;ja;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;514.0;
Z0805300922060270171LYPPL;2020;226.0;226.0;0.0;;;ja;ja;ja;nei;nei;ja;ja;ja;nei;7;92;2;0;;;;;;;;226.0;nei
Z0806010859495233251MZEVF;2008;30000.0;;;;;nei;nei;ja;ja;ja;ja;ja;ja;ja;260;260;125;10;;;;;;;;30000.0;
Z0806010859495233251MZEVF;2009;30000.0;30000.0;0.0;;;nei;nei;ja;ja;ja;ja;ja;ja;ja;260;260;125;10;75.0;10.0;10.0;;;;5.0;30000.0;
Z0806010859495233251MZEVF;2010;72000.0;72000.0;72000.0;;;nei;nei;ja;ja;ja;ja;ja;ja;ja;260;260;125;10;65.0;10.0;10.0;10.0;0.0;0.0;5.0;72000.0;
Z0806010859495233251MZEVF;2011;73000.0;73000.0;0.0;;;ja;nei;ja;ja;ja;ja;ja;ja;ja;260;260;125;10;70.0;15.0;5.0;5.0;2.0;;3.0;75000.0;
Z0806010859495233251MZEVF;2012;75000.0;75000.0;0.0;;;nei;nei;ja;ja;ja;ja;ja;ja;ja;260;260;125;10;65.0;10.0;10.0;10.0;;;5.0;75000.0;
Z0806010859495233251MZEVF;2013;75000.0;75000.0;0.0;;;ja;nei;ja;ja;ja;ja;ja;ja;ja;260;260;125;10;65.0;10.0;10.0;10.0;2.0;2.0;1.0;75000.0;
Z0806010859495233251MZEVF;2014;75000.0;75000.0;;500.0;;nei;nei;ja;ja;ja;ja;ja;ja;ja;260;260;125;10;65.0;10.0;10.0;10.0;2.0;2.0;1.0;75000.0;
Z0806010859495233251MZEVF;2015;75000.0;75000.0;0.0;500.0;;nei;nei;ja;ja;ja;ja;ja;ja;ja;260;260;125;10;65.0;10.0;10.0;10.0;2.0;2.0;1.0;75000.0;
